4542,Dr. No ,Color,184,110,2204,16067035,116642,1421,4,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,389,3,57,Approved,1100000,1962,7.3,1.37,5000
4543,Chernobyl Diaries ,Color,270,86,237,18112929,52642,2665,0,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,271,3,31,R,1000000,2012,5,1.85,24000
4544,Hellraiser ,Color,203,86,395,14564027,76407,673,0,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,335,3,57,R,1000000,1987,7,1.85,0
4545,God's Not Dead 2 ,Color,29,120,838,20773070,4501,1810,11,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,102,3,31,PG,5000000,2016,3.4,2.35,0
4546,Cry_Wolf ,Color,137,90,1007,10042266,23021,3155,0,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,220,3,31,PG-13,1000000,2005,5.9,2.35,816
4547,Godzilla 2000 ,Color,107,99,2187,10037390,5442,53,0,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,140,46,8,PG,1000000000,1999,6,2.35,339
4548,Blue Valentine ,Color,377,112,569,9701559,141425,35941,0,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,283,3,31,R,3500000,2010,7.4,1.66,25000
4549,Transamerica ,Color,169,103,613,9013113,36321,3192,2,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,230,3,31,R,1000000,2005,7.4,1.85,0
4550,The Devil Inside ,Color,225,83,2363,53245055,30570,988,0,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,290,3,31,R,1000000,2012,4.2,1.85,12000
4551,Beyond the Valley of the Dolls ,Color,101,109,2004,9000000,7584,731,8,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,137,3,31,X,900000,1970,6.2,2.35,0
4552,Love Me Tender , Black and White,39,89,1922,,2636,831,1,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,36,3,31,,1000000,1956,6.2,2.35,365
4553,An Inconvenient Truth ,Color,372,96,549,23808111,67654,929,0,http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1,504,3,31,PG,,2006,7.5,1.85,0
4554,Sands of Iwo Jima , Black and White,40,109,68,,7346,510,0,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,69,3,31,Approved,1000000,1949,7.2,1.37,624
4555,Shine a Light ,Color,129,122,1483,5355376,9638,1218,0,http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1,67,3,31,PG-13,,2008,7.2,1.85,0
4556,The Green Inferno ,Color,285,100,635,7186670,21468,2082,0,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,164,3,31,R,6000000,2013,5.4,2.35,12000
4557,Departure ,Color,29,109,105,,162,283,0,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,5,3,57,,1100000,2015,7,1.85,75
4558,The Sessions ,Color,337,95,184,5997134,36381,1899,3,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,126,3,31,R,1000000,2012,7.2,1.85,11000
4559,"Food, Inc. ",Color,120,94,1930,4417124,42389,42,0,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1,183,3,31,PG,,2008,7.9,1.78,37000
4560,October Baby ,Color,40,107,96,5355847,6110,1147,1,http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1,82,3,31,PG-13,,2011,6.8,,0
4561,Next Stop Wonderland ,Color,38,104,232,3386698,4195,23461,1,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,86,3,31,R,1000000,1998,6.7,1.85,392
4562,Juno ,Color,387,96,968,143492840,414345,28817,0,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881,3,31,PG-13,7500000,2007,7.5,1.85,10000
4563,The Skeleton Twins ,Color,185,93,415,5283379,31254,3986,2,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1,79,3,31,R,,2014,6.8,2.35,0
4564,Martha Marcy May Marlene ,Color,348,102,2058,2981638,40425,1263,0,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,186,3,31,R,,2011,6.9,2.35,0
4565,Obvious Child ,Color,155,84,789,3122616,16594,1587,1,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1,73,3,31,R,,2014,6.8,2.35,0
4566,Frozen River ,Color,181,97,410,2508841,21746,994,1,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,93,3,31,R,1000000,2008,7.2,1.85,0
4567,20 Feet from Stardom ,Color,149,91,1633,4946250,9540,198,0,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80,3,31,PG-13,1000000,2013,7.4,1.78,14000
4568,Two Girls and a Guy ,Color,54,84,946,1950218,5933,21124,3,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,102,3,31,R,1000000,1997,5.6,1.85,387
4569,Walking and Talking ,Color,18,86,1682,1277257,2629,2400,2,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,32,3,57,R,1000000,1996,6.8,1.85,227
4570,The Full Monty ,Color,122,91,1774,45857453,82232,2323,3,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,174,3,57,R,3500000,1997,7.2,1.85,0
4571,Who Killed the Electric Car? ,Color,87,92,346,1677838,11283,1447,0,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,155,3,31,PG,1000000,2006,7.7,1.75,0
4572,The Broken Hearts Club: A Romantic Comedy ,Color,51,94,803,1744858,6084,3085,1,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,120,3,31,R,1000000,2000,7,2.35,671
4573,Bubba Ho-Tep ,Color,260,92,588,,38893,1587,2,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,366,3,31,R,1000000,2002,7.2,1.85,0
4574,Goosebumps ,Color,218,103,1953,80021740,47988,5497,4,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,154,3,31,PG,58000000,2015,6.4,2.35,35000
4575,Slam ,Color,16,100,1435,982214,1976,295,0,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,51,3,31,R,1000000,1998,7.2,1.85,603
4576,Brigham City ,Color,12,119,1873,798341,983,1107,0,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,63,3,31,PG-13,1000000,2001,7.2,1.85,100
4577,Fiza , Black and White,1,167,1310,610991,2715,773,3,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,19,9,58,,1000000,2000,6.2,2.35,92
4578,History of the World: Part I ,Color,48,92,1522,,36559,3931,0,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1,131,3,31,R,11000000,1981,6.9,2.35,0
4579,Orgazmo ,Color,59,92,2296,582024,30396,904,0,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,168,3,31,NC-17,1000000,1997,6.2,1.85,0
4580,All the Real Girls ,Color,88,108,505,548712,9233,12385,0,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,126,3,31,R,2500000,2003,6.9,2.35,571
4581,Dream with the Fishes ,Color,28,97,690,464655,1524,1692,0,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,29,3,31,R,1000000,1997,7,1.85,166
4582,Blue Car ,Color,44,88,1254,464126,3142,1641,0,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,68,3,31,R,1000000,2002,6.7,1.85,115
4583,Luminarias ,Color,13,100,1204,428535,505,2289,1,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,32,3,31,R,1000000,2000,3.6,,24
4584,Palo Alto ,Color,117,100,783,750100,19752,12234,0,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1,61,3,31,R,,2013,6.3,1.85,0
4585,Ajami ,Color,100,124,2039,621240,4999,42,6,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32,44,4,,,2009,7.4,1.85,0
4586,Wristcutters: A Love Story ,Color,117,88,798,104077,46076,4720,2,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,88,3,31,R,1000000,2006,7.4,1.78,11000
4587,I Origins ,Color,140,106,1602,334658,75633,7098,0,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,160,3,31,R,,2014,7.3,2.39,32000
4588,The Battle of Shaker Heights ,Color,29,79,629,279282,3806,2489,2,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49,3,31,PG-13,1000000,2003,6.1,1.85,150
4589,The Lovely Bones ,Color,308,135,1788,43982842,125114,2369,1,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,593,3,31,PG-13,65000000,2009,6.7,2.35,16000
4590,The Act of Killing ,Color,248,96,1223,484221,23836,6,1,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,107,21,57,Not Rated,1000000,2012,8.2,1.85,20000
4591,Taxi to the Dark Side ,Color,84,53,53,274661,10564,313,0,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1,40,3,31,R,1000000,2007,7.7,1.85,0
4592,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,Color,40,97,1741,144431,1290,118,0,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,13,3,57,PG-13,1000000,2006,7.3,1.85,587
4593,Guiana 1838 ,Color,,120,1975,227241,56,15,0,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1,2,3,31,Unrated,,2004,7.4,,32
4594,Lisa Picard Is Famous ,Color,13,90,815,112521,455,3258,1,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,16,3,31,PG-13,,2000,5.7,,25
4595,Antarctica: A Year on Ice ,Color,31,91,133,287761,2482,86,1,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,16,3,29,PG,1000000,2013,7.6,1.85,0
4596,A Lego Brickumentary ,Color,43,93,1313,100240,1220,28,0,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,11,3,11,G,1000000,2014,6.8,,0
4597,Hardflip ,Color,2,112,1138,96734,606,263584,3,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,5,3,31,PG-13,1000000,2012,5.6,1.85,706
4598,Chocolate: Deep Dark Secrets ,Color,4,160,2329,49000,1524,2024,5,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,30,9,58,,1500000,2005,4.8,,31
4599,The House of the Devil ,Color,238,95,2239,100659,30160,3833,0,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,193,3,31,R,900000,2009,6.4,1.85,0
4600,The Perfect Host ,Color,112,93,1679,48430,20176,1452,1,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,73,3,31,R,500000,2010,6.8,1.85,0
4601,Safe Men ,Color,33,88,1116,21210,2735,1141,0,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,52,3,31,R,1000000,1998,6.1,1.85,157
4602,Speedway Junky ,Color,8,105,1678,,1434,1042,2,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43,3,31,R,1000000,1999,5.2,,27
4603,The Last Big Thing ,Color,95,98,469,22434,334,196,1,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1,17,3,31,R,,1996,6.9,1.85,43
4604,The Specials ,Color,29,82,416,12996,1938,3905,0,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,54,3,31,R,1000000,2000,6,1.85,210
4605,16 to Life ,Color,3,89,175,,397,1647,1,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1,6,3,31,,1000000,2009,6.3,1.78,143
4606,Alone with Her , Black and White,71,78,659,10018,3228,509,0,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31,3,31,Not Rated,1000000,2006,6.1,1.85,244
4607,Creative Control ,Color,36,97,182,62480,1048,928,1,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,7,3,31,R,1000000,2015,5.5,2.39,793
4608,Special ,Color,56,81,824,6387,4862,2694,0,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,37,3,31,R,1000000,2006,6.9,1.85,0
4609,Sparkler ,Color,8,90,477,5494,377,2633,3,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1,13,3,31,R,,1997,5.6,,17
4610,The Helix... Loaded ,Color,3,97,144,,534,1188,2,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9,3,31,R,1000000,2005,1.9,1.78,128
4611,In Her Line of Fire ,Color,8,88,266,721,783,1284,2,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,12,3,4,R,1000000,2006,4.1,1.85,42
4612,The Jimmy Show ,Color,9,96,718,703,480,920,3,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21,3,31,R,1500000,2001,5.4,1.85,47
4613,Heli ,Color,87,105,76,,3499,351,0,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,15,6,33,Not Rated,1000000,2013,6.8,1.85,0
4614,Karachi se Lahore ,Color,6,,2333,,876,19,9,http://www.imdb.com/title/tt4590482/?ref_=fn_tt_tt_1,15,22,55,,1000000,2015,7,,259
4615,Loving Annabelle ,Color,14,76,1264,,9190,1635,0,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,75,3,31,Not Rated,1000000,2006,6.7,1.85,501
4616,Hits ,Color,20,96,495,,1359,2607,1,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,8,3,31,,1000000,2014,5.8,1.78,903
4617,Jimmy and Judy ,Color,23,99,1847,,1420,997,2,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26,3,31,R,1000000,2006,6.2,,138
4618,Frat Party ,Color,6,90,1916,,1612,1752,4,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28,3,31,R,1000000,2009,2.8,16,297
4619,The Party's Over , Black and White,12,94,821,,340,964,1,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7,3,57,,,1965,7.3,1.37,32
4620,Proud ,Color,2,87,1490,,275,1593,2,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,22,3,31,PG,1000000,2004,5.8,,141
4621,The Poker House ,Color,12,93,1396,,3943,52113,3,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24,3,31,R,,2008,6.5,1.85,599
4622,Childless ,Color,,90,328,,33,1996,5,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1,,3,31,R,1000000,2008,6.1,,3
4623,ZMD: Zombies of Mass Destruction ,Color,64,89,1298,,3650,292,0,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1,39,3,31,R,500000,2009,5.1,1.85,0
4624,Snow White: A Deadly Summer ,Color,7,83,496,,634,1549,1,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,14,3,31,PG-13,1000000,2012,2.2,1.78,150
4625,Hidden Away ,Color,9,96,1610,,955,90,0,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7,6,41,Unrated,,2014,7.2,2.35,68
4626,My Last Day Without You ,Color,21,90,2112,,982,2116,1,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,12,3,31,,1000000,2011,5.7,1.66,370
4627,Steppin: The Movie ,Color,,138,1579,,293,1350,6,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1,1,3,31,PG-13,1000000,2009,3.4,,41
4628,Doc Holliday's Revenge ,Color,1,84,496,,93,11466,3,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6,3,31,PG-13,1000000,2014,3.8,1.78,54
4629,Black Rock ,Color,95,83,1267,,6531,344,1,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1,47,3,31,R,,2012,4.7,1.85,0
4630,Truth or Die ,Color,40,96,1928,,6513,1226,2,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41,3,57,Not Rated,1000000,2012,5.6,2.35,968
4631,The Pet ,Color,6,94,609,,425,109,0,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,24,3,31,,1000000,2006,3.9,,91
4632,Bang Bang Baby ,Color,16,90,1003,,137,231,2,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16,3,47,,1000000,2014,5.4,,48
4633,Fear Clinic ,Color,39,95,1926,,6256,1825,0,http://www.imdb.com/title/tt2165765/?ref_=fn_tt_tt_1,19,3,31,R,1000000,2015,5.2,2.35,936
4634,Zombie Hunter ,Color,150,93,1326,,2057,656,2,http://www.imdb.com/title/tt2446502/?ref_=fn_tt_tt_1,30,3,31,Not Rated,1000000,2013,3.5,2.35,0
4635,A Fine Step ,,1,111,1176,,207,2677,0,http://www.imdb.com/title/tt1604100/?ref_=fn_tt_tt_1,1,,31,PG,1000000,2014,5.3,,212
4636,Trance ,Color,393,101,454,2319187,92640,5056,0,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,212,3,57,R,20000000,2013,7,2.35,23000
4637,Charly ,Color,32,103,1842,,4998,1567,0,http://www.imdb.com/title/tt0062794/?ref_=fn_tt_tt_1,55,3,31,PG,,1968,7.1,2.35,785
4638,Banshee Chapter ,Color,78,87,211,,6265,1618,1,http://www.imdb.com/title/tt2011276/?ref_=fn_tt_tt_1,56,3,4,R,950000,2013,5.5,,2000
4639,Jesse             ,Color,,30,,,954,1713,8,http://www.imdb.com/title/tt0156196/?ref_=fn_tt_tt_1,14,3,31,,,,5.9,,57
4640,Ask Me Anything ,Color,8,100,72,,7870,2468,1,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64,3,31,Not Rated,950000,2014,6,,884
4641,And Then Came Love ,Color,6,90,1889,,443,2504,1,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1,4,3,31,,989000,2007,4.8,,42
4642,Food Chains ,Color,9,83,2032,,265,104,0,http://www.imdb.com/title/tt2141739/?ref_=fn_tt_tt_1,3,3,31,,913000,2014,7.1,,489
4643,On the Waterfront , Black and White,134,108,633,9600000,100890,11094,2,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281,3,31,Not Rated,910000,1954,8.2,1.85,0
4644,L!fe Happens ,Color,18,100,1261,20186,6025,2924,8,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1,15,3,31,R,930000,2011,5.7,2.35,995
4645,"4 Months, 3 Weeks and 2 Days ",Color,233,113,420,1185783,44763,264,0,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172,47,46,Not Rated,590000,2007,7.9,1.85,14000
4646,The Horror Network Vol. 1 ,Color,10,97,257,,139,1343,0,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1,3,3,31,,3000000,2015,7.3,,52
4647,Hard Candy ,Color,231,104,538,1007962,131969,117,0,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651,3,31,R,950000,2005,7.1,2.35,12000
4648,The Quiet ,Color,65,91,950,381186,13485,3299,0,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1,90,3,31,R,900000,2005,6.4,2.35,698
4649,Circumstance ,Color,76,107,1486,439958,6277,509,1,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43,33,5,R,,2011,5.9,2.35,0
4650,Fruitvale Station ,Color,327,85,2006,16097842,53919,687,0,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168,3,31,R,900000,2013,7.5,1.85,17000
4651,The Brass Teapot ,Color,62,101,1844,6643,11965,4184,2,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39,3,31,R,900000,2012,6.4,2.35,0
4652,Bambi ,Color,116,70,916,102797150,94225,63,0,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136,3,31,Approved,,1942,7.4,1.33,0
4653,The Hammer ,Color,73,88,319,442638,5489,897,1,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1,23,3,31,R,850000,2007,7.3,,337
4654,Snitch ,Color,238,112,1903,42919096,64748,15800,1,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122,3,31,PG-13,15000000,2013,6.5,2.35,12000
4655,Latter Days ,Color,35,107,384,819939,14580,26017,2,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,252,3,31,R,850000,2003,7.2,1.85,0
4656,Elza ,Color,2,78,1447,,19,0,1,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1,2,14,5,,900000,2011,6.7,16,24
4657,1982 ,Color,6,90,2268,,122,5435,4,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1,3,3,31,R,1000000,2013,7.1,,181
4658,"For a Good Time, Call... ",Color,115,88,953,1243961,13421,3770,0,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,34,3,31,R,850000,2012,6,2.35,0
4659,Celeste & Jesse Forever ,Color,193,92,1362,3094687,24391,1751,2,http://www.imdb.com/title/tt1405365/?ref_=fn_tt_tt_1,61,3,31,R,,2012,6.7,2.35,0
4660,Time Changer ,Color,16,95,1893,15278,1742,1185,1,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,158,3,31,PG,825000,2002,5.6,1.85,409
4661,London to Brighton ,Color,68,85,1737,,7308,926,0,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1,72,3,57,R,500000,2006,7,2.35,933
4662,American Hero ,Color,16,86,1676,,2706,1278,2,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23,3,31,,990000,2015,4.9,,549
4663,Windsor Drive ,Color,7,90,1647,,169,3336,1,http://www.imdb.com/title/tt2311428/?ref_=fn_tt_tt_1,6,3,31,,100000,2015,3.2,,312
4664,A Separation ,Color,354,123,153,7098492,151812,2501,2,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,264,33,40,PG-13,500000,2011,8.4,1.85,48000
4665,Welcome to the Dollhouse ,Color,74,88,2246,4771000,26513,1502,1,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,174,3,31,R,800000,1995,7.5,1.85,0
4666,Ruby in Paradise ,Color,11,114,2319,1001437,2039,423,1,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28,3,31,R,800000,1993,7.2,1.85,81
4667,Raising Victor Vargas ,Color,59,88,1801,2073984,4743,663,1,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,135,3,5,R,800000,2002,7.2,1.85,219
4668,Pandora's Box , Black and White,71,110,778,9950,7431,455,1,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1,84,20,4,Not Rated,,1929,8,1.33,926
4669,Harrison Montgomery ,Color,5,95,440,,59,1484,2,http://www.imdb.com/title/tt0870118/?ref_=fn_tt_tt_1,1,3,31,,850000,2008,7.4,1.78,18
4670,Live-In Maid ,Color,25,83,1199,,772,29,0,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1,11,6,22,Unrated,800000,2004,7.2,,83
4671,Deterrence ,Color,29,104,1961,144583,2256,1983,0,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,79,3,5,R,800000,1999,6.5,1.85,130
4672,The Mudge Boy ,Color,17,94,1534,,3480,991,1,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1,30,3,31,R,800000,2003,7.2,,396
4673,The Young Unknowns ,Color,13,87,304,58163,122,2359,0,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1,3,3,31,R,,2000,4.2,,4
4674,Not Cool ,Color,6,93,2071,35688,4167,954,4,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,72,3,31,Not Rated,600000,2014,5.1,,0
4675,Dead Snow ,Color,224,91,2269,41709,54601,116,0,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,200,19,64,Not Rated,800000,2009,6.4,1.85,23000
4676,Saints and Soldiers ,Color,33,90,2008,1310270,17725,587,0,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,157,3,31,PG-13,780000,2003,6.8,,1000
4677,Vessel ,Color,1,14,386,,292,315,1,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1,3,3,31,,,2012,6.2,,14
4678,American Graffiti ,Color,100,112,768,115000000,63839,14954,1,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,238,3,31,PG,777000,1973,7.5,2.35,0
4679,Iraq for Sale: The War Profiteers ,Color,21,75,1925,,1477,25,0,http://www.imdb.com/title/tt0815181/?ref_=fn_tt_tt_1,24,3,31,,750000,2006,7.7,1.78,274
4680,Aqua Teen Hunger Force Colon Movie Film for Theaters ,Color,82,86,1509,5518918,12160,3071,0,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,73,3,31,R,750000,2007,6.9,1.85,307
4681,Safety Not Guaranteed ,Color,271,86,400,4007792,101287,2714,0,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,260,3,31,R,750000,2012,7,2.35,31000
4682,Kevin Hart: Laugh at My Pain ,Color,5,89,1374,7705974,3543,548,1,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1,8,3,31,R,,2011,7.5,1.85,614
4683,Kill List ,Color,255,95,191,26297,25750,1269,0,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,209,3,57,Not Rated,500000,2011,6.3,2.35,0
4684,The Innkeepers ,Color,292,101,2239,77501,27260,1252,0,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,247,3,31,R,750000,2011,5.5,2.35,0
4685,The Unborn ,Color,178,89,535,42638165,42183,12183,1,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,230,3,31,PG-13,16000000,2009,4.8,2.35,0
4686,The Conformist ,Color,120,106,193,,17813,500,1,http://www.imdb.com/title/tt0065571/?ref_=fn_tt_tt_1,101,16,53,R,750000,1970,8.1,1.66,0
4687,Interview with the Assassin ,Color,31,88,1655,47329,1661,243,0,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,31,3,31,R,750000,2002,6.6,1.78,163
4688,Donkey Punch ,Color,114,99,1701,18378,9376,1558,0,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,74,3,57,R,900000,2008,5.2,1.85,0
4689,All the Boys Love Mandy Lane ,Color,233,90,1173,,25951,2170,1,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,129,3,31,R,750000,2006,5.6,2.35,2000
4690,Bled ,Color,8,95,367,,851,1117,0,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,30,3,31,R,750000,2009,3.1,1.85,128
4691,High Noon , Black and White,153,85,728,,80193,2496,0,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1,333,3,31,PG,750000,1952,8.1,1.37,3000
4692,Hoop Dreams ,Color,53,170,2147,7830611,18980,15,0,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,74,3,31,PG-13,700000,1994,8.3,1.33,0
4693,Rize ,Color,49,86,513,3278611,2877,321,0,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,46,3,31,PG-13,,2005,7.1,1.33,903
4694,Destiny ,Color,4,,1210,,3089,26578,0,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,11,3,31,,,2014,8.1,,1000
4695,L.I.E. ,Color,64,97,1543,1141829,8509,209,1,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,109,3,31,NC-17,700000,2001,7.2,1.85,420
